customer_id,transaction_id,age,gender,account_type,branch,account_open_date,transaction_date,balance_amount,currency,transaction_amount,transaction_type,credit_score,loan_amount,loan_status,loan_approved,occupation,annual_income,email,notes,income_flag,has_negative_income
CUST-2870,TXN391483,24.0,Female,Current,Los Angeles,2021-11-14,2022-01-28,2177.51,GBP,523.48,Withdrawal,519.0,56154.44,Default,No,Lawyer,2462.75,morgan.miller@outlook.com,Account dormant >6 months,Normal,False
CUST-3177,TXN332561,30.0,Female,Checking,Los Angeles,2023-09-11,2024-01-10,74.65,GBP,-172.63,Deposit,640.0,7580.255,Active,Yes,Lawyer,4688.24,sara.anderson@bank.org,Account dormant >6 months,Normal,False
CUST-2146,TXN765299,48.0,Male,Checking,Los Angeles,2018-02-25,2021-12-19,27367.4,GBP,-0.01,Withdrawal,570.0,9282.86,Active,Yes,Doctor,54434.45,chris.wilson@bank.org,KYC documents pending,Normal,False
CUST-2080,TXN373061,29.0,Female,Checking,Phoenix,2019-09-09,2020-01-17,315.49,EUR,359.71,Withdrawal,596.0,16678.96,Closed,Yes,Lawyer,6180.67,taylor.jackson@gmail.com,Account dormant >6 months,Normal,False
CUST-2226,TXN316014,45.0,Male,Fixed Deposit,Los Angeles,2022-03-24,2024-04-01,4333.48,EUR,122.91,Deposit,659.0,36880.74,Active,Yes,Accountant,3697.78,john.smith@gmail.com,Transaction verified by branch los angeles,Normal,False
CUST-2644,TXN329392,53.0,Female,Savings,Chicago,2023-03-15,2024-02-16,1207.21,GBP,412.34,Withdrawal,565.0,4913.49,Closed,Unknown,Doctor,6180.67,pat.anderson@bank.org,KYC documents pending,Normal,False
CUST-1150,TXN623555,61.0,Female,Fixed Deposit,Los Angeles,2021-12-13,2023-06-25,1804.88,USD,769.63,Withdrawal,597.0,47356.26,Unknown,Yes,Engineer,5366.96,john.smith@gmail.com,KYC documents pending,Normal,False
CUST-1215,TXN358771,48.0,Male,Current,Chicago,2024-05-31,2024-06-20,1585.29,USD,428.72,Deposit,816.0,19363.1,Active,Yes,Accountant,6180.67,mike.taylor@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1676,TXN730157,52.0,Female,Current,Phoenix,2020-10-22,2023-10-30,1738.11,USD,867.08,ATM,647.0,119734.69,Active,Yes,Accountant,5092.1,taylor.jones@gmail.com,Loan disbursed to account,Normal,False
CUST-1361,TXN896509,61.0,Male,Fixed Deposit,Phoenix,2023-02-07,2023-01-07,19037.0,USD,875.72,Wire Transfer,698.0,2718.1,Default,Yes,Engineer,28034.89,jane.anderson@bank.org,KYC documents pending,Normal,False
CUST-3099,TXN421110,63.0,Male,Checking,New York,2018-05-28,2022-06-18,433.94,USD,2.86,Wire Transfer,686.0,7584.29,Active,Yes,Teacher,1586.97,lee.miller@outlook.com,Transaction verified by branch new york,Normal,False
CUST-1987,TXN309606,31.0,Male,Current,Chicago,2022-04-19,2022-11-17,1484.94,EUR,304.82,Deposit,510.0,13289.18,Active,Yes,Doctor,4688.24,Unknown,Customer flagged for review,Normal,False
CUST-1152,TXN790077,72.0,Female,Current,Los Angeles,2024-04-28,2024-06-16,1441.8,EUR,790.42,Withdrawal,593.0,12629.86,Closed,No,unknown,5177.82,pat.brown@gmail.com,KYC documents pending,Normal,False
CUST-1669,TXN346280,56.0,Female,Fixed Deposit,New York,2018-05-14,2024-02-06,1155.9,NGN,460.87,Deposit,715.0,7835.25,Active,Yes,Engineer,3912.62,john.brown@bank.org,Transaction verified by branch New York,Normal,False
CUST-2727,TXN314840,48.0,Female,Savings,Phoenix,2022-10-30,2024-06-26,1308.01,USD,435.3,Wire Transfer,640.0,7580.255,Closed,Yes,unknown,9999999999.0,alex.smith@gmail.com,Customer flagged for review,Suspicious - Extreme,False
CUST-1429,TXN476178,37.0,Male,Savings,Phoenix,2020-05-12,2024-04-21,7545.69,USD,922.21,ATM,651.0,3912.76,Active,Yes,Lawyer,12837.56,Unknown,KYC documents pending,Normal,False
CUST-2808,TXN290183,50.0,Male,Fixed Deposit,Los Angeles,2021-04-10,2021-10-27,12290.45,GBP,3787.71,Wire Transfer,647.0,-727.23,Active,Yes,Engineer,7830.62,chris.jones@gmail.com,KYC documents pending,Normal,False
CUST-2541,TXN746020,33.0,Female,Checking,Los Angeles,2018-04-29,2020-04-25,12626.05,USD,1408.28,Wire Transfer,735.0,7580.255,Default,Yes,Doctor,22841.07,chris.taylor@bank.org,Auto-debit setup confirmed,Normal,False
CUST-2568,TXN538083,19.0,Male,Savings,Houston,2022-01-27,2024-04-08,1455.7,USD,524.91,Wire Transfer,757.0,7580.255,Active,Yes,Lawyer,800.27,alex.moore@yahoo.com,Unknown,Normal,False
CUST-1572,TXN284616,59.0,Female,Checking,Los Angeles,2023-07-01,2024-08-03,40471.35,USD,3726.13,Wire Transfer,656.0,3610.98,Closed,Yes,Engineer,10024.87,patjacksongmail.com,KYC documents pending,Normal,False
CUST-2650,TXN252288,18.0,Female,Fixed Deposit,Chicago,2022-11-07,2024-01-13,13070.32,EUR,4315.94,Deposit,664.0,12723.76,Active,Yes,Engineer,4688.24,mike.smith@bank.org,Customer flagged for review,Normal,False
CUST-2839,TXN631073,35.0,Female,Fixed Deposit,Chicago,2022-12-22,2022-12-23,3993.54,NGN,406.12,Deposit,690.0,3656.8,Active,No,Doctor,13318.09,john.wilson@gmail.com,Loan disbursed to account,Normal,False
CUST-2768,TXN616053,48.0,Female,Checking,Chicago,2020-12-17,2024-03-17,2552.44,GBP,618.64,Wire Transfer,653.0,113172.57,Closed,No,Doctor,9287.42,Unknown,KYC documents pending,Normal,False
CUST-1784,TXN451329,18.0,Female,Fixed Deposit,New York,2019-08-03,2021-06-24,4000.59,EUR,79.86,Withdrawal,526.0,10487.88,Default,No,Lawyer,10545.76,mike.wilson@yahoo.com,Unknown,Normal,False
CUST-2589,TXN894468,72.0,Female,Checking,New York,2022-06-18,2022-09-12,2927.59,USD,726.36,ATM,645.0,7580.255,Active,No,Accountant,3869.53,pat.jackson@yahoo.com,Unknown,Normal,False
CUST-1372,TXN124829,68.0,Female,Fixed Deposit,New York,2021-01-27,2021-12-21,2681.82,USD,1368.18,Wire Transfer,655.0,1123.87,Unknown,Yes,Engineer,123.75,pat.brown@yahoo.com,Unknown,Normal,False
CUST-1012,TXN931621,72.0,Female,Savings,Los Angeles,2023-02-01,2023-05-09,1400.78,EUR,-191.36,Withdrawal,655.0,2800.9,Default,Yes,Doctor,3795.35,john.davis@yahoo.com,Unknown,Normal,False
CUST-1071,TXN665158,55.0,Male,Savings,New York,2018-12-07,2020-04-27,1487.53,USD,356.07,Withdrawal,647.0,1195.98,Active,Yes,unknown,6180.67,alex.anderson@yahoo.com,Transaction verified by branch N.Y.,Normal,False
CUST-3198,TXN186743,46.0,Female,Current,Los Angeles,2019-06-07,2021-11-26,6963.58,USD,949.33,Wire Transfer,732.0,7580.255,Default,Yes,Doctor,11494.63,taylor.taylor@,Auto-debit setup confirmed,Normal,False
CUST-1317,TXN218887,47.0,Male,Savings,New York,2021-03-13,2021-02-10,1088.51,USD,14.54,Withdrawal,743.0,13955.1,Active,Yes,Teacher,232.45,Unknown,Account dormant >6 months,Normal,False
CUST-2349,TXN598675,31.0,Male,Checking,Los Angeles,2022-04-09,2022-07-20,1979.5,EUR,1.41,Withdrawal,737.0,19287.02,Unknown,No,Engineer,4688.24,jane.smith@yahoo.com,Unknown,Normal,False
CUST-2989,TXN249040,26.0,Unknown,Current,Los Angeles,2024-05-22,2024-05-22,19661.54,NGN,1959.27,Withdrawal,647.0,5124.88,Default,No,Doctor,14931.24,sara.anderson@bank.org,Customer flagged for review,Normal,False
CUST-1413,TXN611126,23.0,Female,Checking,Los Angeles,2021-10-13,2023-05-02,641.44,USD,645.85,Wire Transfer,747.0,7580.255,Unknown,Yes,Doctor,6180.67,Unknown,Account dormant >6 months,Normal,False
CUST-2463,TXN555200,37.0,Unknown,Fixed Deposit,Phoenix,2021-12-20,2023-09-20,344.44,USD,76.25,Withdrawal,459.0,-344.54,Closed,No,Accountant,0.0,sara.anderson@outlook.com,Customer flagged for review,Normal,False
CUST-2407,TXN338212,29.0,Male,Checking,New York,2024-03-08,2024-05-25,20112.0,NGN,7503.59,ATM,592.0,130609.03,Default,No,Engineer,10225.22,taylor.miller@yahoo.com,Account dormant >6 months,Normal,False
CUST-1450,TXN127657,66.0,Female,Savings,Houston,2023-09-03,2024-04-21,6209.16,GBP,618.64,Withdrawal,738.0,12207.66,Active,Yes,Doctor,7978.72,mikemooregmail.com,Loan disbursed to account,Normal,False
CUST-2276,TXN788180,72.0,Male,Checking,Los Angeles,2022-05-19,2023-11-15,5415.78,GBP,2364.03,Wire Transfer,615.0,7580.255,Active,Yes,Lawyer,4688.24,john.jackson@bank.org,Customer flagged for review,Normal,False
CUST-1901,TXN104400,40.0,Male,Savings,Los Angeles,2019-07-11,2023-11-08,8427.76,EUR,2861.63,Withdrawal,586.0,1202.31,Default,No,Lawyer,13339.33,mike.davis@,Loan disbursed to account,Normal,False
CUST-3186,TXN124082,28.0,Female,Fixed Deposit,New York,2022-03-22,2022-12-04,1460.74,GBP,-80.96,Wire Transfer,503.0,22425.57,Default,Yes,unknown,6180.67,john.brown@bank.org,Loan disbursed to account,Normal,False
CUST-1740,TXN508656,48.0,Male,Fixed Deposit,Chicago,2018-08-12,2018-01-12,180.42,USD,-175.9,ATM,627.0,5997.75,Default,No,Doctor,6180.67,lee.miller@gmail.com,Unknown,Normal,False
CUST-1954,TXN672234,25.0,Male,Current,New York,2020-03-14,2023-07-21,2585.73,USD,129.72,ATM,669.0,7628.12,Active,Yes,Teacher,6558.43,mike.anderson@,Unknown,Normal,False
CUST-1660,TXN138100,61.0,Female,Savings,New York,2022-11-08,2024-02-09,1225.94,NGN,388.1,Withdrawal,806.0,4886.61,Closed,Yes,Teacher,6180.67,mike.anderson@bank.org,Unknown,Normal,False
CUST-2676,TXN969787,29.0,Female,Savings,Los Angeles,2019-09-10,2022-04-15,667.91,USD,1.31,ATM,738.0,5516.57,Unknown,Yes,Engineer,114.88,lee.moore@outlook.com,Customer flagged for review,Normal,False
CUST-1854,TXN834842,73.0,Male,Fixed Deposit,New York,2021-11-04,2022-07-02,5218.8,EUR,162.41,ATM,745.0,7580.255,Active,Yes,Lawyer,14077.55,sara.jackson@yahoo.com,Customer flagged for review,Normal,False
CUST-2643,TXN805861,53.0,Male,Savings,Phoenix,2023-07-15,2024-03-17,5952.8,EUR,1916.77,Deposit,714.0,6220.74,Closed,Yes,Teacher,6180.67,mikedavisgmail.com,Unknown,Normal,False
CUST-1253,TXN601602,26.0,Female,Savings,Los Angeles,2020-01-16,2023-03-29,959.99,USD,191.69,Withdrawal,537.0,3218.81,Default,Yes,Accountant,6180.67,lee.jones@outlook.com,Unknown,Normal,False
cust7449,TXN328026,59.0,Male,Fixed Deposit,Los Angeles,2018-01-25,2021-05-31,10519.28,EUR,934.21,Withdrawal,614.0,1224.71,Unknown,No,Doctor,10487.06,Unknown,Loan disbursed to account,Normal,False
CUST-1186,TXN844618,65.0,Male,Current,New York,2018-04-14,2018-01-12,41481.85,NGN,14255.69,Deposit,727.0,-186.79,Closed,Yes,Lawyer,64761.82,john.moore@outlook.com,Transaction v,Normal,False
CUST-2669,TXN976668,54.0,Male,Checking,Los Angeles,2021-09-18,2022-03-18,28498.11,GBP,8878.43,Withdrawal,663.0,36135.47,Default,Yes,Lawyer,17707.9,lee.wilson@,Transaction verified by branch Los Angeles,Normal,False
CUST-2580,TXN772364,47.0,Female,Fixed Deposit,Chicago,2022-10-31,2023-10-24,4777.47,EUR,2045.46,Deposit,708.0,3193.9,Default,Yes,Accountant,3354.3,pat.jones@gmail.com,Auto-debit setup confirmed,Normal,False
cust1215,TXN269409,22.0,Female,Fixed Deposit,Los Angeles,2021-03-20,2022-11-24,6858.67,GBP,81.7,ATM,616.0,-4.77,Default,Yes,unknown,11795.83,john.jackson@yahoo.com,Loan disbursed to account,Normal,False
CUST--7479,TXN143829,46.0,Female,Checking,Los Angeles,2023-06-25,2023-09-12,4459.93,EUR,1912.88,Withdrawal,690.0,7580.255,Active,Yes,Lawyer,8434.08,mike.jones@yahoo.com,Account dormant >6 months,Normal,False
CUST-1725,TXN930174,29.0,Female,Fixed Deposit,Los Angeles,2019-06-18,2022-05-12,703.38,USD,190.82,ATM,698.0,9480.32,Default,Yes,Accountant,6180.67,lee.brown@outlook.com,Account dormant >6 months,Normal,False
CUST-2740,TXN567396,72.0,Male,Savings,Los Angeles,2018-12-16,2018-12-24,3418.55,GBP,225.32,Withdrawal,599.0,41651.07,Default,Yes,Doctor,6180.67,sara.anderson@bank.org,Auto-debit setup confirmed,Normal,False
CUST-2641,TXN730742,42.0,Male,Fixed Deposit,Los Angeles,2019-07-02,2021-02-19,3996.22,GBP,702.82,Wire Transfer,621.0,6467.25,Active,Yes,Engineer,5324.97,sara.taylor@bank.org,Account dormant >6 months,Normal,False
CUST-1353,TXN776153,39.0,Male,Fixed Deposit,Los Angeles,2018-01-11,2019-01-20,82107.49,NGN,719.51,Deposit,540.0,7418.39,Closed,No,Engineer,160822.21,mike.davis@bank.org,KYC documents pending,Normal,False
CUST-3164,TXN828062,65.0,Female,Fixed Deposit,New York,2018-11-06,2024-07-03,2032.9,GBP,618.64,Wire Transfer,643.0,7580.255,Default,Unknown,Accountant,7090.19,jane.moore@yahoo.com,Auto-debit setup confirmed,Normal,False
CUST-2803,TXN878439,48.0,Male,Fixed Deposit,New York,2019-10-08,2022-03-15,39243.69,NGN,16977.09,Wire Transfer,643.0,883.75,Unknown,Unknown,Teacher,77291.87,morgan.brown@yahoo.com,Account dormant >6 months,Normal,False
CUST-1822,TXN840843,19.0,Male,Savings,Los Angeles,2020-08-01,2023-11-04,3218.91,EUR,668.86,Withdrawal,540.0,11192.22,Active,No,Lawyer,1270.58,john.jackson@gmail.com,Transaction verified by branch LA,Normal,False
CUST-1800,TXN406850,67.0,Female,Fixed Deposit,Los Angeles,2021-12-04,2023-12-06,2661.12,EUR,1064.95,Deposit,539.0,13434.61,Closed,No,Doctor,9109.7,alex.taylor@yahoo.com,KYC documents pending,Normal,False
CUST-2892,TXN390265,31.0,Female,Checking,Los Angeles,2018-12-11,2022-12-30,100552.6,USD,37441.66,Wire Transfer,641.0,7580.255,Default,No,Lawyer,143293.78,alex.miller@gmail.com,Unknown,Normal,False
CUST-2615,TXN227686,35.0,Male,Savings,New York,2022-05-21,2024-06-16,755.05,GBP,342.83,ATM,609.0,26340.58,Closed,Yes,Accountant,6865.87,lee.smith@gmail.com,Account dormant >6 months,Normal,False
CUST-2895,TXN493019,18.0,Female,Fixed Deposit,New York,2023-10-20,2024-01-25,1511.66,USD,-36.6,Wire Transfer,623.0,24531.69,Active,No,Accountant,5386.09,chris.miller@yahoo.com,Auto-debit setup confirmed,Normal,False
CUST-1072,TXN418594,33.0,Male,Fixed Deposit,Houston,2022-04-08,2023-02-06,2144.14,EUR,156.14,Withdrawal,768.0,4825.79,Default,Yes,unknown,6180.67,jane.wilson@yahoo.com,Loan disbursed to account,Normal,False
CUST-2141,TXN258685,21.0,Male,Savings,Phoenix,2020-07-01,2022-05-30,8638.88,EUR,3781.39,Withdrawal,638.0,5303.43,Closed,Yes,Accountant,6180.67,lee.moore@gmail.com,Unknown,Normal,False
CUST-2660,TXN815407,22.0,Male,Savings,Los Angeles,2018-07-30,2021-10-21,1241.92,NGN,-100.46,Wire Transfer,652.0,7580.255,Default,Yes,Accountant,8311.48,taylor.miller@outlook.com,Loan disbursed to account,Normal,False
CUST-1246,TXN254532,24.0,Female,Savings,New York,2018-05-08,2018-11-22,5424.63,EUR,1699.95,Withdrawal,738.0,9083.62,Default,Yes,Lawyer,6348.05,Unknown,Auto-debit setup confirmed,Normal,False
CUST-2296,TXN756733,26.0,Female,Checking,Los Angeles,2018-12-19,2019-06-29,9999999.0,USD,4825457.51,Deposit,631.0,24421.46,Default,Yes,Engineer,4541064.11,mike.jones@gmail.com,Transaction verified by branch LA,Normal,False
CUST-1236,TXN410158,48.0,Male,Fixed Deposit,Chicago,2018-04-10,2019-10-29,1023.24,EUR,618.64,Withdrawal,629.0,36460.8,Active,Yes,Engineer,6180.67,lee.jackson@gmail.com,Loan disbursed to account,Normal,False
CUST-2852,TXN849754,64.0,Female,Fixed Deposit,Los Angeles,2021-04-06,2023-07-12,127793.81,NGN,7143.02,Deposit,801.0,6228.18,Default,Yes,Teacher,172725.8,chris.miller@bank.org,KYC documents pending,Normal,False
CUST-2776,TXN100164,59.0,Male,Savings,Los Angeles,2019-09-15,2023-07-27,1979.28,USD,721.9,ATM,672.0,50643.25,Active,Yes,Doctor,6180.67,alex.smith@outlook.com,Account dormant >6 months,Normal,False
CUST-2775,TXN435434,48.0,Female,Savings,Phoenix,2020-10-13,2021-08-03,11142.49,USD,9999999.0,Deposit,574.0,6753.66,Closed,No,Engineer,18522.22,lee.moore@bank.org,Account dormant >6 months,Normal,False
CUST-1946,TXN855708,19.0,Female,Checking,Los Angeles,2022-07-26,2023-01-13,22808.19,EUR,10813.66,Deposit,668.0,25489.71,Default,Yes,Teacher,4692.8,taylor.smith@outlook.com,Account,Normal,False
CUST-1841,TXN359850,44.0,Unknown,Fixed Deposit,New York,2020-03-03,2020-06-19,13503.44,USD,993.08,Withdrawal,631.0,7580.255,Unknown,No,Doctor,14743.18,sara.wilson@bank.org,Account dormant >6 months,Normal,False
CUST-2782,TXN948964,48.0,Unknown,Savings,Houston,2019-07-02,2020-01-18,5732.58,USD,266.93,ATM,638.0,19493.3,Active,Yes,Accountant,12816.5,morgan.jones@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-3085,TXN606264,34.0,Unknown,Fixed Deposit,New York,2019-02-02,2024-02-09,3279.85,GBP,822.35,Deposit,647.0,13385.14,Default,No,Engineer,5873.82,jane.davis@bank.org,Customer flagged for review,Normal,False
CUST-3162,TXN690380,65.0,Female,Fixed Deposit,Houston,2021-02-20,2024-01-13,5928.21,EUR,2704.15,ATM,793.0,37981.01,Active,Yes,Lawyer,8617.66,morgan.taylor@outlook.com,Unknown,Normal,False
CUST-1318,TXN790677,71.0,Male,Savings,Los Angeles,2018-04-18,2024-02-11,9485.77,EUR,2184.69,ATM,741.0,1422.66,Default,Yes,Engineer,13953.07,taylor.moore@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-1638,TXN216728,73.0,Male,Savings,New York,2019-12-18,2020-01-13,20177.28,EUR,5532.66,Withdrawal,558.0,6624.36,Closed,No,unknown,32580.25,lee.brown@yahoo.com,Transaction verified by branch N.Y.,Normal,False
CUST-3026,TXN630676,48.0,Female,Current,Houston,,2019-10-28,4738.95,GBP,927.72,ATM,763.0,7580.255,Closed,Yes,Teacher,2844.29,chris.anderson@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1696,TXN726997,27.0,Male,Fixed Deposit,Los Angeles,2019-03-05,2021-04-22,39618.24,USD,14971.3,ATM,672.0,7580.255,Default,Yes,Doctor,36846.7,Unknown,Loan disbursed to account,Normal,False
CUST-1026,TXN802258,33.0,Male,Checking,Los Angeles,2018-10-25,2019-08-12,1208.87,USD,935.36,Deposit,648.0,2813.79,Active,Yes,Teacher,4794.84,sara.miller@outlook.com,KYC documents pending,Normal,False
CUST-1267,TXN256219,38.0,Male,Current,New York,2022-12-20,2023-06-07,4449.63,EUR,492.31,Deposit,656.0,23517.04,Default,Yes,Teacher,5024.53,taylor.taylor@outlook.com,Transaction verified by branch new york,Normal,False
CUST-2984,TXN258504,68.0,Female,Current,Chicago,2018-10-29,2023-10-29,4222.96,EUR,1859.93,Withdrawal,696.0,6032.66,Active,Yes,Doctor,4688.24,lee.moore@yahoo.com,Transaction verified by branch CHI,Normal,False
CUST-2330,TXN949838,65.0,Female,Checking,Los Angeles,2022-05-07,2023-05-18,8339.74,USD,618.64,Wire Transfer,685.0,4278.74,Default,No,Doctor,12157.26,chris.brown@outlook.com,Transaction verified by branch None,Normal,False
cust6707,TXN155786,37.0,Unknown,Savings,Chicago,2018-09-07,2021-08-10,469.28,GBP,-73.07,Wire Transfer,686.0,66053.58,Active,No,unknown,116.83,jane.wilson@outlook.com,KYC documents pending,Normal,False
CUST-1563,TXN549875,32.0,Male,Fixed Deposit,Chicago,2023-12-04,2024-06-26,405.26,GBP,618.64,Withdrawal,723.0,7132.74,Active,Yes,unknown,7712.46,morgan.moore@,Unknown,Normal,False
cust7550,TXN740069,64.0,Male,Fixed Deposit,Phoenix,2018-03-18,2020-05-24,80416.05,USD,37129.64,Withdrawal,649.0,7580.255,Closed,No,Teacher,132738.35,alex.taylor@bank.org,Customer flagged for review,Normal,False
CUST-2523,TXN146009,50.0,Female,Savings,Phoenix,2024-03-21,2024-04-02,1718.48,GBP,544.82,Wire Transfer,647.0,5664.7,Closed,Yes,Accountant,6180.67,morgan.brown@gmail.com,Loan disbursed to account,Normal,False
CUST-1820,TXN496888,48.0,Male,Savings,Los Angeles,2023-07-26,2023-05-11,1335.45,USD,694.79,Wire Transfer,804.0,18315.46,Default,Yes,Teacher,1997.17,lee.davis@yahoo.com,Account dormant >6 months,Normal,False
CUST-1836,TXN102232,40.0,Male,Fixed Deposit,Los Angeles,2020-11-12,2023-10-03,3988.13,USD,-4.31,Wire Transfer,672.0,3526.44,Closed,Yes,Doctor,6180.67,taylor.anderson@gmail.com,Unknown,Normal,False
CUST-2239,TXN623847,21.0,Female,Fixed Deposit,Phoenix,2018-06-01,2020-02-18,968.98,USD,618.64,Withdrawal,666.0,-902.71,Active,Yes,unknown,81.75,taylor.smith@outlook.com,Unknown,Normal,False
CUST-2869,TXN929678,21.0,Female,Checking,Los Angeles,2018-01-10,2019-12-10,2000.43,GBP,848.29,ATM,647.0,7580.255,Closed,No,Engineer,6180.67,john.davis@bank.org,Transaction verified by branch LA,Normal,False
CUST-1970,TXN522931,51.0,Female,Checking,Los Angeles,2024-03-11,2024-06-19,49179.24,USD,618.64,ATM,672.0,8172.71,Default,Yes,Teacher,7830.32,john.davis@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2201,TXN335305,38.0,Female,Fixed Deposit,Los Angeles,2023-06-02,2024-06-11,36764.56,USD,15591.69,ATM,473.0,1097.85,Unknown,No,Doctor,4688.24,morganjonesgmail.com,Unknown,Normal,False
CUST-2502,TXN103959,68.0,Female,Fixed Deposit,New York,2022-07-27,2024-03-03,36654.9,GBP,10472.85,Wire Transfer,639.0,3260.63,Default,No,Teacher,53661.75,lee.jackson@yahoo.com,Transaction verified by branch N.Y.,Normal,False
CUST-2139,TXN285324,21.0,Male,Fixed Deposit,New York,2022-10-04,2024-06-29,132.72,USD,26.27,Withdrawal,739.0,6723.21,Closed,Yes,Lawyer,3884.41,lee.wilson@gmail.com,Unknown,Normal,False
CUST-1624,TXN992827,41.0,Male,Current,New York,2022-04-21,2022-08-30,451.35,EUR,103.28,Wire Transfer,625.0,91740.25,Active,Unknown,Lawyer,4688.24,sara.davis@outlook.com,Unknown,Normal,False
CUST--8760,TXN457900,28.0,Female,Current,New York,2020-10-02,2023-09-21,2809.23,NGN,733.46,ATM,652.0,8347.82,Active,Yes,Engineer,4688.24,mike.jackson@outlook.com,KYC documents pending,Normal,False
CUST-1095,TXN677124,62.0,Male,Checking,Houston,2024-01-04,2024-05-06,10227.69,USD,5033.58,Withdrawal,647.0,8881.81,Active,Yes,Engineer,4688.24,lee.jones@gmail.com,Transaction verified by branch Houston,Normal,False
cust4534,TXN141761,68.0,Male,Fixed Deposit,Los Angeles,2022-06-07,2024-01-07,1227.39,USD,429.2,Wire Transfer,633.0,6517.97,Closed,Yes,Doctor,5976.92,mike.jones@,Transaction verified by branch LA,Normal,False
cust6644,TXN783097,48.0,Female,Savings,Los Angeles,2024-05-26,2024-04-06,885.3,EUR,544.71,Deposit,647.0,6493.04,Active,Yes,Engineer,401.19,morgan.wilson@gmail.com,Account dormant >6 months,Normal,False
CUST-1625,TXN661977,18.0,Female,Checking,Phoenix,2021-02-04,2021-07-25,377.5,EUR,-72.56,Withdrawal,731.0,65410.81,Closed,Unknown,Engineer,6180.67,morgan.wilson@outlook.com,Transaction verified by branch Phoenix,Normal,False
