customer_id,transaction_id,age,gender,account_type,branch,account_open_date,transaction_date,balance_amount,currency,transaction_amount,transaction_type,credit_score,loan_amount,loan_status,loan_approved,occupation,annual_income,email,notes
CUST-3099,TXN421110,63,Male,CHECKING,new york,2018-05-28,06/18/2022,433.94, USD,2.86,wire transfer,686,7584.29,active,Yes,Teacher,1586.97,lee.miller@outlook.com,Transaction verified by branch new york
CUST-1987,TXN309606,31,Male,Current,Chicago,19/04/2022,17/11/2022,1484.94,EUR,304.82,DEPOSIT,510,13289.18,active,Yes,Doctor,4688.24,,Customer flagged for review
CUST-1152,TXN790077,72,F,Current,Los Angeles,04-28-2024,06/16/2024,1441.8,eur,790.42,Withdrawal,593,12629.86,closed,NO,enzinr,5177.82,pat.brown@gmail.com,KYC documents pending
CUST-1669,TXN346280,56,Female,Fixed Deposit,New York,2018-05-14,02/06/2024,1155.9,NGN,460.87,DEPOSIT,715,7835.25,active,YES,Engineer,3912.62,john.brown@bank.org,Transaction verified by branch New York
CUST-2727,TXN314840,,female,SAVINGS,Phoenix,2022-10-30,2024-06-26,1308.01, USD,435.3,Transfer,640,,closed,Yes,,9999999999,alex.smith@gmail.com,Customer flagged for review
CUST-1429,TXN476178,37,MALE,SAVINGS,Phoenix,05-12-2020,21/04/2024,7545.69,USD,922.21,ATM,651,3912.76,active,Yes,LAWYER,12837.56,,KYC documents pending
CUST-2808,TXN290183,50,M,fixed deposit,,04-10-2021,27/10/2021,12290.45,gbp,3787.71,wire transfer,,-727.23,active,YES,enginr,7830.62,chris.jones@gmail.com,KYC documents pending
CUST-2541,TXN746020,33,Female,checking,Los Angeles,04-29-2018,04/25/2020,12626.05, USD,1408.28,Transfer,735,,Default,YES,Doctor,22841.07,chris.taylor@bank.org,Auto-debit setup confirmed
CUST-2568,TXN538083,19,male,savings,Houston,27-Jan-2022,2024-04-08,1455.7,USD ,524.91,Transfer,757,,ACTIVE,YES,Lawyer,800.27,alex.moore@yahoo.com,
CUST-1572,TXN284616,59,Female,Checking,los angeles,01-Jul-2023,08/03/2024,40471.35,USD,3726.13,Wire Transfer,656,3610.98,closed,yes,Engineer,10024.87,patjacksongmail.com,KYC documents pending
CUST-2650,TXN252288,18,Female,Fixed Deposit,CHI,11/07/2022,01/13/2024,13070.32,eur,4315.94,DEPOSIT,664,12723.76,active,yes,Engineer,,mike.smith@bank.org,Customer flagged for review
CUST-2839,TXN631073,35,F,fixed deposit,Chicago,2022-12-22,2022-12-23,3993.54,NGN,406.12,Deposit,690,3656.8,ACTIVE,NO,Doctor,13318.09,john.wilson@gmail.com,Loan disbursed to account
CUST-2768,TXN616053,48,female,checking,CHI,12/17/20,2024-03-17,2552.44,GBP,,wire transfer,653,113172.57,Closed,no,Docter,9287.42,,KYC documents pending
CUST-1784,TXN451329,18,FEMALE,FD,new york,2019-08-03,06/24/2021,4000.59,eur,79.86,Withdrawal,526,10487.88,Default,no,Lawyer,10545.76,mike.wilson@yahoo.com,
CUST-2589,TXN894468,72,F,checking,New York,06-18-2022,09/12/2022,2927.59, USD,726.36,ATM,645,,Active,no,accountant,3869.53,pat.jackson@yahoo.com,
CUST-1372,TXN124829,68,F,fixed deposit,N.Y.,27/01/2021,2021-12-21,2681.82,USD ,1368.18,wire transfer,655,1123.87,,yes,enginr,123.75,pat.brown@yahoo.com,
CUST-1012,TXN931621,72,F,SAVINGS,LA,01-Feb-2023,2023-05-09,1400.78,EUR,-191.36,Withdrawal,655,2800.9,Default,YES,Doctor,3795.35,john.davis@yahoo.com,
CUST-1359,TXN682324,,M,Fixed Deposit,N.Y.,20-May-2020,12/25/2022,2741.74,usd,566.78,wire transfer,656,13887.66,Defaulted,YES,accountanf,-2196.81,taylor.jackson@yahoo.com,Loan disb
CUST-1071,TXN665158,55,MALE,savings,N.Y.,12/07/2018,04/27/2020,1487.53,usd,356.07,withdrawal,unknown,1195.98,ACTIVE,yes,teachx,-7726.56,alex.anderson@yahoo.com,Transaction verified by branch N.Y.
CUST-3198,TXN186743,46,Female,Current,,07-Jun-2019,11/26/2021,6963.58, USD,949.33,wire transfer,732,,Default,yes,Doctor,11494.63,taylor.taylor@,Auto-debit setup confirmed
CUST-1317,TXN218887,47,M,savings,N.Y.,13-Mar-2021,02/10/2021,1088.51,usd,14.54,Withdrawal,743,13955.1,Active,Yes,teachr,232.45,,Account dormant >6 months
CUST-2349,TXN598675,31,male,checking,Los Angeles,09-Apr-2022,07/20/2022,1979.5,eur,1.41,withdrawal,737,19287.02,,NO,enginr,,jane.smith@yahoo.com,
CUST-2989,TXN249040,26,,Current,LA,22/05/2024,2024-05-22,19661.54,NGN,1959.27,Withdrawal,,5124.88,Default,no,Docter,14931.24,sara.anderson@bank.org,Customer flagged for review
CUST-1413,TXN611126,23,Female,Checking,los angeles,10-13-2021,05/02/2023,641.44, USD,645.85,wire transfer,747,,,yes,Docter,-663.88,,Account dormant >6 months
CUST-1620,TXN730970,20,FEMALE,Fixed Deposit,CHI,08-07-2018,12/28/2021,1862.56,gbp,443.38,withdrawal,0,13130.43,,No,teachr,5409.55,lee.miller@yahoo.com,Loan disbursed to account
CUST-2463,TXN555200,37,,Fixed Deposit,Phoenix,20-Dec-2021,20/09/2023,344.44,USD ,76.25,Withdrawal,459,-344.54,Closed,NO,Accountant,0,sara.anderson@outlook.com,Customer flagged for review
CUST-2407,TXN338212,29,Male,Checking,new york,03/08/24,05/25/2024,20112.0,NGN,7503.59,ATM,592,130609.03,Defaulted,NO,Engineer,10225.22,taylor.miller@yahoo.com,Account dormant >6 months
CUST-1450,TXN127657,66,F,savings,Houston,09-03-2023,2024-04-21,6209.16,gbp,,withdrawal,738,12207.66,Active,yes,Docter,7978.72,mikemooregmail.com,Loan disbursed to account
CUST-2276,TXN788180,72,M,Checking,,05-19-2022,2023-11-15,5415.78,GBP,2364.03,Transfer,615,,Active,yes,LAWYER,,john.jackson@bank.org,Customer flagged for review
CUST-1901,TXN104400,40,male,savings,los angeles,2019-07-11,11/08/2023,8427.76,eur,2861.63,withdrawal,586,1202.31,Default,NO,Lawyer,13339.33,mike.davis@,Loan disbursed to account
CUST-3186,TXN124082,28,F,fixed deposit,New York,03/22/22,2022-12-04,1460.74,gbp,-80.96,Transfer,503,22425.57,Defaulted,Yes,,-5939.82,john.brown@bank.org,Loan disbursed to account
CUST-1740,TXN508656,48,M,Fixed Deposit,CHI,12-Aug-2018,01/12/2018,180.42,USD ,-175.9,atm,627,5997.75,Defaulted,no,Docter,-5988.07,lee.miller@gmail.com,
CUST-1954,TXN672234,25,Male,Current,new york,03-14-2020,2023-07-21,2585.73,USD ,129.72,atm,669,7628.12,active,yes,teachr,6558.43,mike.anderson@,
CUST-1660,TXN138100,61,F,SAVINGS,New York,08-Nov-2022,02/09/2024,1225.94,NGN,388.1,withdrawal,806,4886.61,closed,Yes,teachr,-3894.63,mike.anderson@bank.org,
CUST-2676,TXN969787,29,FEMALE,Savings,Los Angeles,2019-09-10,2022-04-15,667.91,USD ,1.31,ATM,738,5516.57,,Yes,Engineer,114.88,lee.moore@outlook.com,Customer flagged for review
CUST-1854,TXN834842,73,M,Fixed Deposit,new york,11/04/2021,07/02/2022,5218.8,eur,162.41,ATM,745,,ACTIVE,Yes,LAWYER,14077.55,sara.jackson@yahoo.com,Customer flagged for review
CUST-2643,TXN805861,53,MALE,Savings,Phoenix,15-Jul-2023,03/17/2024,5952.8,EUR,1916.77,Deposit,714,6220.74,Closed,yes,Teacher,-825.76,mikedavisgmail.com,
CUST-1253,TXN601602,26,female,SAVINGS,Los Angeles,16-Jan-2020,29/03/2023,959.99,USD,191.69,Withdrawal,537,3218.81,Defaulted,yes,accountant,-4969.02,lee.jones@outlook.com,
CUST-3148,TXN610372,200,male,FD,Chicago,12-31-2023,03/10/2024,1186.71,NGN,500.08,Deposit,,19298.94,ACTIVE,YES,Docter,3039.22,chris.taylor@yahoo.com,Transaction verified by branch Chicago
cust7449,TXN328026,59,Male,fixed deposit,los angeles,01/25/18,2021-05-31,10519.28,eur,934.21,Withdrawal,614,1224.71,,no,Docter,10487.06,,Loan disbursed to account
CUST-1186,TXN844618,65,male,Current,New York,14-Apr-2018,01/12/2018,41481.85,NGN,14255.69,Deposit,727,-186.79,Closed,YES,LAWYER,64761.82,john.moore@outlook.com,Transaction v
CUST-2669,TXN976668,54,M,CHECKING,Los Angeles,09/18/21,18/03/2022,28498.11,GBP,8878.43,Withdrawal,663,36135.47,Default,Yes,LAWYER,17707.9,lee.wilson@,Transaction verified by branch Los Angeles
CUST-2580,TXN772364,47,Female,FD,CHI,31-Oct-2022,10/24/2023,4777.47,eur,2045.46,Deposit,708,3193.9,DEFAULT,yes,accountant,3354.3,pat.jones@gmail.com,Auto-debit setup confirmed
cust1215,TXN269409,22,Female,FD,Los Angeles,20/03/2021,2022-11-24,6858.67,gbp,81.7,atm,616,-4.77,Default,YES,,11795.83,john.jackson@yahoo.com,Loan disbursed to account
CUST--7479,TXN143829,46,F,Checking,Los Angeles,25/06/2023,09/12/2023,4459.93,EUR,1912.88,withdrawal,690,,active,yes,LAWYER,8434.08,mike.jones@yahoo.com,Account dormant >6 months
CUST-1725,TXN930174,29,FEMALE,fixed deposit,LA,2019-06-18,05/12/2022,703.38,usd,190.82,ATM,698,9480.32,DEFAULT,yes,Accountant,-1977.13,lee.brown@outlook.com,Account dormant >6 months
CUST-2740,TXN567396,72,Male,Savings,Los Angeles,12-16-2018,24/12/2018,3418.55,GBP,225.32,withdrawal,599,41651.07,Defaulted,Yes,Docter,-1874.44,sara.anderson@bank.org,Auto-debit setup confirmed
CUST-2641,TXN730742,42,male,FD,los angeles,2019-07-02,02/19/2021,3996.22,GBP,702.82,Transfer,621,6467.25,ACTIVE,yes,enginr,5324.97,sara.taylor@bank.org,Account dormant >6 months
CUST-1353,TXN776153,39,male,fixed deposit,los angeles,01-11-2018,01/20/2019,82107.49,NGN,719.51,Deposit,540,7418.39,Closed,no,enginr,160822.21,mike.davis@bank.org,KYC documents pending
CUST-3164,TXN828062,65,F,Fixed Deposit,new york,11/06/2018,07/03/2024,2032.9,gbp,,Transfer,643,,Defaulted,,accountant,7090.19,jane.moore@yahoo.com,Auto-debit setup confirmed
CUST-2803,TXN878439,,male,fixed deposit,N.Y.,2019-10-08,03/15/2022,39243.69,NGN,16977.09,wire transfer,643,883.75,,,Teacher,77291.87,morgan.brown@yahoo.com,Account dormant >6 months
CUST-1822,TXN840843,19,Male,savings,LA,08/01/20,2023-11-04,3218.91,EUR,668.86,withdrawal,540,11192.22,Active,No,Lawyer,1270.58,john.jackson@gmail.com,Transaction verified by branch LA
CUST-1800,TXN406850,67,female,FD,,04-Dec-2021,2023-12-06,2661.12,EUR,1064.95,DEPOSIT,539,13434.61,closed,No,Docter,9109.7,alex.taylor@yahoo.com,KYC documents pending
CUST-2892,TXN390265,31,female,checking,LA,12/11/2018,2022-12-30,100552.6,USD ,37441.66,Transfer,641,,Default,NO,LAWYER,143293.78,alex.miller@gmail.com,
CUST-2615,TXN227686,35,MALE,SAVINGS,New York,05/21/22,16/06/2024,755.05,gbp,342.83,ATM,609,26340.58,Closed,yes,accountant,6865.87,lee.smith@gmail.com,Account dormant >6 months
CUST-2895,TXN493019,18,Female,Fixed Deposit,new york,10/20/23,25/01/2024,1511.66,USD ,-36.6,wire transfer,623,24531.69,ACTIVE,no,Accountant,5386.09,chris.miller@yahoo.com,Auto-debit setup confirmed
CUST-1072,TXN418594,33,MALE,fixed deposit,Houston,08-Apr-2022,02/06/2023,2144.14,EUR,156.14,Withdrawal,768,4825.79,Default,yes,,-2368.71,jane.wilson@yahoo.com,Loan disbursed to account
CUST-2141,TXN258685,21,Male,SAVINGS,Phoenix,01-Jul-2020,2022-05-30,8638.88,EUR,3781.39,Withdrawal,638,5303.43,Closed,yes,accountant,-50000,lee.moore@gmail.com,
CUST-2660,TXN815407,22,male,Savings,LA,2018-07-30,2021-10-21,1241.92,NGN,-100.46,Transfer,652,,Defaulted,yes,accountant,8311.48,taylor.miller@outlook.com,Loan disbursed to account
CUST-1246,TXN254532,24,FEMALE,savings,New York,05/08/2018,22/11/2018,5424.63,eur,1699.95,Withdrawal,738,9083.62,DEFAULT,yes,LAWYER,6348.05,,Auto-debit setup confirmed
CUST-2296,TXN756733,26,Female,Checking,LA,19-Dec-2018,29/06/2019,9999999,USD,4825457.51,DEPOSIT,631,24421.46,DEFAULT,yes,angineer,4541064.11,mike.jones@gmail.com,Transaction verified by branch LA
CUST-1236,TXN410158,,male,Fixed Deposit,CHI,10-Apr-2018,10/29/2019,1023.24,eur,,Withdrawal,629,36460.8,active,yes,Engineer,-12858.18,lee.jackson@gmail.com,Loan disbursed to account
CUST-2852,TXN849754,64,female,fixed deposit,los angeles,06-Apr-2021,07/12/2023,127793.81,NGN,7143.02,Deposit,801,6228.18,Defaulted,yes,teachr,172725.8,chris.miller@bank.org,KYC documents pending
CUST-2776,TXN100164,59,Male,Savings,Los Angeles,15-Sep-2019,2023-07-27,1979.28,usd,721.9,atm,672,50643.25,ACTIVE,yes,Docter,-5917.48,alex.smith@outlook.com,Account dormant >6 months
CUST-2775,TXN435434,48,F,Savings,Phoenix,10/13/20,08/03/2021,11142.49,USD ,9999999,DEPOSIT,574,6753.66,Closed,NO,Engineer,18522.22,lee.moore@bank.org,Account dormant >6 months
CUST-1946,TXN855708,19,F,Checking,los angeles,26-Jul-2022,2023-01-13,22808.19,eur,10813.66,DEPOSIT,668,25489.71,Default,yes,teachr,4692.8,taylor.smith@outlook.com,Account
CUST-1841,TXN359850,44,,Fixed Deposit,new york,03-Mar-2020,19/06/2020,13503.44, USD,993.08,withdrawal,631,,,no,Doctor,14743.18,sara.wilson@bank.org,Account dormant >6 months
CUST-2782,TXN948964,,,Savings,Houston,02-Jul-2019,2020-01-18,5732.58, USD,266.93,atm,638,19493.3,Active,Yes,Accountant,12816.5,morgan.jones@gmail.com,Auto-debit setup confirmed
CUST-3085,TXN606264,34,,Fixed Deposit,N.Y.,02/02/2019,2024-02-09,3279.85,gbp,822.35,Deposit,,13385.14,DEFAULT,NO,enginr,5873.82,jane.davis@bank.org,Customer flagged for review
CUST-3162,TXN690380,65,FEMALE,Fixed Deposit,Houston,02/20/21,13/01/2024,5928.21,EUR,2704.15,ATM,793,37981.01,active,YES,LAWYER,8617.66,morgan.taylor@outlook.com,
CUST-1318,TXN790677,71,MALE,Savings,,04-18-2018,02/11/2024,9485.77,eur,2184.69,atm,741,1422.66,Defaulted,YES,enginr,13953.07,taylor.moore@outlook.com,Auto-debit setup confirmed
CUST-1638,TXN216728,73,M,savings,N.Y.,12/18/19,01/13/2020,20177.28,eur,5532.66,withdrawal,558,6624.36,Closed,No,,32580.25,lee.brown@yahoo.com,Transaction verified by branch N.Y.
CUST-3026,TXN630676,,Female,Current,Houston,N/A,10/28/2019,4738.95,gbp,927.72,ATM,763,,closed,YES,Tuacher,2844.29,chris.anderson@gmail.com,Auto-debit setup confirmed
CUST-1696,TXN726997,27,male,fixed deposit,,05-Mar-2019,04/22/2021,39618.24,USD,14971.3,atm,672,,Default,Yes,Doctor,36846.7,,Loan disbursed to account
CUST-1026,TXN802258,33,M,checking,los angeles,25/10/2018,08/12/2019,1208.87, USD,935.36,DEPOSIT,648,2813.79,Active,YES,Teacher,4794.84,sara.miller@outlook.com,KYC documents pending
CUST-1267,TXN256219,38,MALE,Current,new york,2022-12-20,06/07/2023,4449.63,EUR,492.31,DEPOSIT,656,23517.04,DEFAULT,YES,Teacher,5024.53,taylor.taylor@outlook.com,Transaction verified by branch new york
CUST-2984,TXN258504,68,Female,Current,CHI,29-Oct-2018,10/29/2023,4222.96,eur,1859.93,Withdrawal,696,6032.66,ACTIVE,yes,Doctor,,lee.moore@yahoo.com,Transaction verified by branch CHI
CUST-2330,TXN949838,65,female,CHECKING,,05/07/22,18/05/2023,8339.74, USD,,Transfer,685,4278.74,Default,NO,Docter,12157.26,chris.brown@outlook.com,Transaction verified by branch None
cust6707,TXN155786,37,,SAVINGS,Chicago,2018-09-07,08/10/2021,469.28,gbp,-73.07,Wire Transfer,686,66053.58,ACTIVE,No,,116.83,jane.wilson@outlook.com,KYC documents pending
CUST-1563,TXN549875,32,male,FD,Chicago,12/04/23,2024-06-26,405.26,gbp,,Withdrawal,723,7132.74,ACTIVE,Yes,,7712.46,morgan.moore@,
cust7550,TXN740069,64,M,FD,Phoenix,03-18-2018,24/05/2020,80416.05,usd,37129.64,withdrawal,649,,closed,NO,Teacher,132738.35,alex.taylor@bank.org,Customer flagged for review
CUST-2523,TXN146009,50,female,Savings,Phoenix,2024-03-21,04/02/2024,1718.48,gbp,544.82,Transfer,,5664.7,closed,YES,Accountant,-2530.73,morgan.brown@gmail.com,Loan disbursed to account
CUST-1820,TXN496888,48,male,SAVINGS,LA,26/07/2023,05/11/2023,1335.45,USD ,694.79,Wire Transfer,804,18315.46,Defaulted,YES,teachr,1997.17,lee.davis@yahoo.com,Account dormant >6 months
CUST-1836,TXN102232,40,M,Fixed Deposit,LA,11/12/20,10/03/2023,3988.13,USD,-4.31,Wire Transfer,672,3526.44,Closed,yes,Doctor,-1433.46,taylor.anderson@gmail.com,
CUST-2239,TXN623847,21,female,Fixed Deposit,Phoenix,2018-06-01,18/02/2020,968.98,USD,,withdrawal,666,-902.71,active,yes,,81.75,taylor.smith@outlook.com,
CUST-2869,TXN929678,21,F,checking,LA,01/10/18,12/10/2019,2000.43,GBP,848.29,atm,,,Closed,NO,enginr,-2295.8,john.davis@bank.org,Transaction verified by branch LA
CUST-1970,TXN522931,51,FEMALE,CHECKING,los angeles,03-11-2024,2024-06-19,49179.24,USD ,,ATM,672,8172.71,Defaulted,YES,teachr,7830.32,john.davis@gmail.com,Auto-debit setup confirmed
CUST-2201,TXN335305,38,FEMALE,fixed deposit,los angeles,2023-06-02,2024-06-11,36764.56,USD,15591.69,atm,473,1097.85,,no,Docter,,morganjonesgmail.com,
CUST-2502,TXN103959,68,FEMALE,FD,N.Y.,27/07/2022,2024-03-03,36654.9,gbp,10472.85,Transfer,639,3260.63,DEFAULT,NO,teachr,53661.75,lee.jackson@yahoo.com,Transaction verified by branch N.Y.
CUST-2139,TXN285324,21,male,FD,New York,10/04/22,06/29/2024,132.72,USD,26.27,withdrawal,739,6723.21,Closed,Yes,LAWYER,3884.41,lee.wilson@gmail.com,
CUST-1624,TXN992827,41,male,Current,New York,04-21-2022,2022-08-30,451.35,eur,103.28,Wire Transfer,625,91740.25,ACTIVE,,LAWYER,,sara.davis@outlook.com,
CUST--8760,TXN457900,28,female,Current,new york,10-02-2020,2023-09-21,2809.23,NGN,733.46,ATM,652,8347.82,Active,Yes,enginr,,mike.jackson@outlook.com,KYC documents pending
CUST-1095,TXN677124,62,male,Checking,Houston,01-04-2024,2024-05-06,10227.69, USD,5033.58,withdrawal,pending,8881.81,ACTIVE,yes,Engineer,,lee.jones@gmail.com,Transaction verified by branch Houston
cust4534,TXN141761,68,male,FD,LA,06/07/2022,01/07/2024,1227.39,usd,429.2,Transfer,633,6517.97,Closed,Yes,Doctor,5976.92,mike.jones@,Transaction verified by branch LA
cust6644,TXN783097,48,FEMALE,savings,LA,05-26-2024,04/06/2024,885.3,EUR,544.71,DEPOSIT,GOOD,6493.04,ACTIVE,YES,enginr,401.19,morgan.wilson@gmail.com,Account dormant >6 months
CUST-1625,TXN661977,18,F,Checking,Phoenix,04-Feb-2021,2021-07-25,377.5,EUR,-72.56,Withdrawal,731,65410.81,closed,,Engineer,-7399.12,morgan.wilson@outlook.com,Transaction verified by branch Phoenix
CUST-3192,TXN407402,,MALE,Savings,CHI,01/28/19,2020-12-07,6321.01,EUR,2707.29,Deposit,659,,closed,YES,Teacher,1488.32,john.taylor@bank.org,Loan 
CUST-2587,TXN242936,,Male,FD,Phoenix,2022-05-31,24/10/2023,3044.24,USD ,427.77,atm,602,38376.42,ACTIVE,YES,Accountant,-3043.2,sara.brown@outlook.com,Customer flagged for review
CUST-1813,TXN992645,32,male,Fixed Deposit,Chicago,30/03/2023,17/04/2024,3066.31,EUR,249.38,Wire Transfer,785,54029.67,Closed,Yes,,6553.21,jane.miller@outlook.com,
CUST-2937,TXN911040,69,Male,SAVINGS,Los Angeles,19-Jul-2019,10/12/2019,37233.79,eur,9012.05,Wire Transfer,562,7158.87,Closed,No,Lawyer,33381.56,alex.davis@bank.org,Auto-debit setup confirmed
CUST-2246,TXN642855,64,F,Fixed Deposit,N.Y.,24-Jan-2018,2022-04-06,3125.15,EUR,324.94,Withdrawal,737,16181.41,DEFAULT,Yes,teachr,6791.9,morgan.davis@gmail.com,KYC documents pending
CUST-1308,TXN188923,56,MALE,fixed deposit,Chicago,2019-09-08,2021-04-17,4009.41,EUR,1755.19,Withdrawal,594,,Default,no,Doctor,2808.86,mike.moore@bank.org,
CUST-2886,TXN158850,50,F,FD,Phoenix,04-07-2023,05/14/2023,1064.12,usd,449.21,ATM,713,24858.04,Active,yes,LAWYER,9813.59,taylor.brown@yahoo.com,KYC documents pending
CUST-2418,TXN489204,61,F,FD,CHI,05-05-2022,2023-04-05,1722.42,eur,175.36,Deposit,691,30852.38,closed,No,,1030.79,john.moore@gmail.com,Transaction verified by branch CHI
CUST-1144,TXN138105,43,M,checking,,05/15/24,2024-06-05,9306.36, USD,3993.63,atm,631,4987.23,ACTIVE,yes,accountant,13306.44,pat.anderson@gmail.com,Auto-debit setup confirmed
CUST-2496,TXN891039,75,female,Current,LA,2019-03-13,2020-07-29,575.18,EUR,441.63,wire transfer,719,11204.12,Defaulted,YES,LAWYER,5251.77,pat.moore@outlook.com,
CUST-1564,TXN773039,42,Male,Savings,Houston,01/04/23,23/02/2023,338.06,EUR,3.15,ATM,549,,DEFAULT,No,Doctor,4625.27,chris.jackson@outlook.com,KYC documents pending
CUST-2553,TXN373750,23,female,Checking,N.Y.,2022-05-19,28/08/2023,5423.45,gbp,1351.69,wire transfer,675,-816.56,Closed,yes,teachr,11341.03,jane.brown@bank.org,KYC documents pending
CUST-1241,TXN192744,0,FEMALE,savings,Houston,2022-04-13,2022-05-26,5804.54,EUR,2090.17,Deposit,742,,ACTIVE,YES,Engineer,5479.46,taylor.taylor@bank.org,Customer flagged for review
CUST-2371,TXN892169,73,MALE,checking,CHI,21-Jun-2024,06/26/2024,3636.39,GBP,1556.88,Wire Transfer,544,11355.78,DEFAULT,No,Doctor,446.88,pat.wilson@gmail.com,Customer flagged for review
CUST-2932,TXN775253,44,MALE,Checking,LA,03/07/24,2024-06-06,64118.09,EUR,21710.36,Wire Transfer,674,2814.35,Closed,,Teacher,52289.55,morgan.miller@,Loan disbursed to account
CUST-2695,TXN435843,45,Female,Savings,LA,21-Sep-2019,2021-08-25,8639.64,gbp,4244.08,atm,599,14756.67,Closed,NO,enginr,14230.32,pat.wilson@gmail.com,
CUST-2307,TXN851450,75,M,Current,Houston,03-28-2024,07/04/2024,19246.97,usd,9861.63,ATM,623,1347.6,DEFAULT,yes,,12741.71,pat.miller@yahoo.com,Auto-debit setup confirmed
CUST-2823,TXN693211,50,MALE,FD,Los Angeles,2020-10-10,01/30/2024,783.95,EUR,,withdrawal,,15603.24,active,no,enginr,2550.62,alex.smith@outlook.com,Customer flagged for review
CUST-1974,TXN782608,50,Male,CHECKING,new york,09-12-2019,2022-07-09,3814.03,USD ,,withdrawal,,7650.16,ACTIVE,,Doctor,8746.68,pat.moore@gmail.com,
CUST--7756,TXN812410,40,Male,CHECKING,N.Y.,07-29-2023,2023-10-23,7194.61,EUR,570.74,Withdrawal,685,4908.71,Closed,Yes,Doctor,3599.86,john.brown@yahoo.com,
CUST-1807,TXN967901,47,MALE,FD,Houston,2024-02-16,2024-02-26,5803.97,EUR,685.2,Deposit,687,31139.29,Defaulted,NO,LAWYER,5196.79,chris.wilson@outlook.com,
CUST-1224,TXN100193,60,male,fixed deposit,los angeles,2021-07-20,2023-04-04,5542.23,eur,2013.29,atm,588,2334.02,,no,Accountant,-3516.22,pat.moore@yahoo.com,Loan disbursed to account
CUST-1132,TXN908320,65,Male,fixed deposit,Chicago,09-24-2019,08/12/2023,499.22,NGN,146.99,DEPOSIT,572,17802.33,active,no,Lawyer,6334.56,pat.anderson@yahoo.com,Auto-debit setup confirmed
CUST-3067,TXN573123,27,,savings,N.Y.,2024-01-01,2024-05-31,327.49,GBP,248.53,Transfer,604,5791.93,Default,No,Lawyer,-1134.43,taylor.taylor@yahoo.com,
CUST-3035,TXN965817,,FEMALE,FD,New York,03/06/2019,18/03/2020,275.67,usd,45.48,Wire Transfer,699,49287.06,Closed,yes,,-5483.42,jane.brown@bank.org,Customer flagged for review
CUST-1177,TXN492408,56,male,Fixed Deposit,Los Angeles,2021-02-06,07/25/2022,11031.18,EUR,2943.1,Deposit,825,3610.86,Active,no,,9838.26,sara.anderson@outlook.com,Auto-debit setup confirmed
CUST-2070,TXN780500,62,FEMALE,FD,Los Angeles,2022-01-30,12/05/2023,24597.55, USD,561.1,DEPOSIT,,7795.15,Closed,YES,Engineer,4938.46,alexandersongmail.com,Loan disbursed to account
CUST-1268,TXN289276,73,MALE,Checking,Los Angeles,03-14-2021,13/09/2021,24686.73,gbp,1419.3,Transfer,-100,5637.31,ACTIVE,No,Lawyer,36754.39,jane.davis@bank.org,Transaction verified by branch Los Angeles
CUST-1302,TXN960471,48,Female,FD,CHI,09-02-2019,01/12/2021,698.92,GBP,143.44,Withdrawal,649,2544.36,active,YES,Engineer,8143.74,chrissmithgmail.com,Account dormant >6 months
